ServerTime,ESP_ms,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,IR
2025-04-29 13:56:02.958915,45011,4.899,2.698,-7.032,-0.070,0.041,0.031,102820
2025-04-29 13:56:02.974007,45031,5.061,2.516,-7.061,-0.060,-0.046,0.040,102923
2025-04-29 13:56:02.996673,45051,5.255,2.377,-7.247,-0.018,-0.051,-0.018,103007
2025-04-29 13:56:03.008643,45071,5.250,2.540,-7.362,0.032,0.039,-0.058,103080
2025-04-29 13:56:03.034860,45091,5.073,2.796,-7.278,0.028,0.112,-0.054,103183
2025-04-29 13:56:03.041082,45111,4.913,2.887,-7.140,-0.030,0.104,0.008,103368
2025-04-29 13:56:03.069898,45131,4.970,2.672,-7.037,-0.084,0.014,0.044,103540
2025-04-29 13:56:03.096779,45151,5.140,2.423,-7.135,-0.059,-0.042,0.036,103636
2025-04-29 13:56:03.114686,45171,5.253,2.368,-7.274,0.002,-0.014,-0.045,103655
2025-04-29 13:56:03.135888,45191,5.162,2.650,-7.307,0.049,0.066,-0.071,103734
2025-04-29 13:56:03.153183,45211,4.980,2.885,-7.276,0.008,0.110,-0.048,103789
2025-04-29 13:56:03.175468,45231,4.891,2.849,-7.156,-0.052,0.083,0.037,103874
2025-04-29 13:56:03.191666,45251,4.990,2.600,-7.039,-0.080,-0.002,0.047,103908
2025-04-29 13:56:03.215411,45271,5.157,2.399,-7.123,-0.041,-0.048,0.009,103784
2025-04-29 13:56:03.237448,45291,5.277,2.442,-7.331,0.019,-0.005,-0.062,103222
2025-04-29 13:56:03.242290,45311,5.148,2.722,-7.357,0.039,0.086,-0.063,102688
2025-04-29 13:56:03.275844,45331,4.951,2.868,-7.197,-0.011,0.124,-0.023,102276
2025-04-29 13:56:03.295752,45351,4.865,2.732,-7.178,-0.047,0.059,0.080,102023
2025-04-29 13:56:03.315717,45371,5.045,2.555,-7.063,-0.091,-0.026,0.019,101929
2025-04-29 13:56:03.329118,45391,5.250,2.447,-7.135,-0.016,-0.046,-0.023,101876
2025-04-29 13:56:03.355705,45411,5.217,2.504,-7.398,0.035,0.023,-0.056,101889
2025-04-29 13:56:03.374683,45431,5.083,2.768,-7.319,0.013,0.102,-0.055,101998
2025-04-29 13:56:03.395905,45451,4.956,2.859,-7.192,-0.019,0.104,0.001,102145
2025-04-29 13:56:03.415521,45471,4.939,2.689,-7.099,-0.067,0.033,0.045,102346
2025-04-29 13:56:03.435137,45491,5.092,2.468,-7.092,-0.068,-0.032,0.025,102494
2025-04-29 13:56:03.453894,45511,5.236,2.404,-7.214,-0.005,-0.025,-0.033,102682
2025-04-29 13:56:03.479465,45531,5.200,2.622,-7.290,0.041,0.048,-0.064,102746
2025-04-29 13:56:03.498548,45551,5.052,2.835,-7.262,0.009,0.102,-0.044,102781
2025-04-29 13:56:03.515355,45571,4.934,2.806,-7.185,-0.045,0.092,0.028,102852
2025-04-29 13:56:03.540558,45591,4.954,2.605,-7.044,-0.070,0.018,0.038,102923
2025-04-29 13:56:03.553886,45611,5.138,2.476,-7.140,-0.038,-0.036,0.000,102919
2025-04-29 13:56:03.577604,45631,5.227,2.480,-7.269,0.011,-0.016,-0.052,102899
2025-04-29 13:56:03.599377,45651,5.162,2.696,-7.353,0.027,0.064,-0.049,102897
2025-04-29 13:56:03.608855,45671,5.021,2.808,-7.245,-0.014,0.111,-0.019,102925
2025-04-29 13:56:03.635772,45691,4.915,2.693,-7.254,-0.029,0.067,0.070,102991
2025-04-29 13:56:03.652706,45711,4.987,2.552,-7.132,-0.075,0.005,0.031,103052
2025-04-29 13:56:03.681752,45731,5.193,2.538,-7.041,-0.026,-0.034,-0.040,103127
2025-04-29 13:56:03.704892,45751,5.215,2.528,-7.309,0.024,0.006,-0.036,103276
2025-04-29 13:56:03.710545,45771,5.116,2.698,-7.314,-0.004,0.075,-0.055,103337
2025-04-29 13:56:03.735873,45791,5.013,2.792,-7.211,-0.010,0.103,-0.001,103447
2025-04-29 13:56:03.749803,45811,4.915,2.703,-7.135,-0.042,0.057,0.027,103552
2025-04-29 13:56:03.781313,45831,5.059,2.571,-7.077,-0.061,-0.012,0.011,103665
2025-04-29 13:56:03.791438,45851,5.222,2.490,-7.168,-0.023,-0.034,-0.017,103685
2025-04-29 13:56:03.813962,45871,5.241,2.543,-7.290,0.016,0.022,-0.043,103752
2025-04-29 13:56:03.834611,45891,5.119,2.722,-7.295,0.014,0.090,-0.040,103793
2025-04-29 13:56:03.855873,45911,4.975,2.784,-7.221,-0.020,0.102,-0.002,103869
2025-04-29 13:56:03.879297,45931,4.896,2.682,-7.116,-0.056,0.051,0.028,104020
2025-04-29 13:56:03.893749,45951,5.047,2.555,-7.096,-0.047,-0.019,0.008,104167
2025-04-29 13:56:03.907100,45971,5.217,2.492,-7.187,-0.011,-0.034,-0.027,103946
2025-04-29 13:56:03.935168,45991,5.212,2.586,-7.309,0.015,0.022,-0.048,103267
2025-04-29 13:56:03.955176,46011,5.121,2.741,-7.302,0.004,0.094,-0.023,102689
2025-04-29 13:56:03.974891,46031,4.927,2.722,-7.295,-0.023,0.102,0.041,102330
2025-04-29 13:56:03.993163,46051,4.961,2.672,-7.046,-0.079,0.040,-0.022,102145
2025-04-29 13:56:04.014295,46071,5.104,2.557,-7.072,-0.022,-0.018,-0.002,102070
2025-04-29 13:56:04.034517,46091,5.140,2.504,-7.286,-0.006,-0.016,-0.036,102061
2025-04-29 13:56:04.056910,46111,5.167,2.636,-7.278,0.001,0.041,-0.047,102098
2025-04-29 13:56:04.075218,46131,5.071,2.756,-7.266,0.005,0.083,-0.009,102123
2025-04-29 13:56:04.092915,46151,4.966,2.741,-7.171,-0.038,0.071,0.009,102222
2025-04-29 13:56:04.116214,46171,5.057,2.610,-7.087,-0.058,0.017,0.019,102312
2025-04-29 13:56:04.125037,46191,5.131,2.473,-7.187,-0.035,-0.015,-0.003,102455
2025-04-29 13:56:04.157925,46211,5.195,2.497,-7.288,0.007,0.015,-0.037,102625
2025-04-29 13:56:04.174801,46231,5.116,2.693,-7.302,0.026,0.069,-0.049,102698
2025-04-29 13:56:04.195286,46251,4.975,2.792,-7.228,-0.014,0.089,-0.011,102760
2025-04-29 13:56:04.215532,46271,4.968,2.713,-7.120,-0.060,0.052,0.029,102773
2025-04-29 13:56:04.233994,46291,5.076,2.538,-7.068,-0.052,-0.007,0.020,102695
2025-04-29 13:56:04.257144,46311,5.174,2.468,-7.175,-0.013,-0.024,-0.025,102680
2025-04-29 13:56:04.277591,46331,5.224,2.588,-7.286,0.019,0.024,-0.048,102564
2025-04-29 13:56:04.291221,46351,5.097,2.744,-7.302,0.002,0.088,-0.027,102576
2025-04-29 13:56:04.317725,46371,4.958,2.708,-7.331,-0.015,0.084,0.039,102659
2025-04-29 13:56:04.336217,46391,4.942,2.626,-7.173,-0.062,0.046,0.025,102739
2025-04-29 13:56:04.353612,46411,5.112,2.612,-7.039,-0.042,-0.016,-0.027,102911
2025-04-29 13:56:04.392757,46431,5.160,2.502,-7.264,0.007,-0.016,-0.013,103007
2025-04-29 13:56:04.394945,46451,5.162,2.598,-7.274,-0.011,0.035,-0.054,102659
2025-04-29 13:56:04.419338,46471,5.100,2.756,-7.214,0.003,0.085,-0.009,103233
2025-04-29 13:56:04.436419,46491,4.978,2.739,-7.185,-0.028,0.072,0.006,103369
2025-04-29 13:56:04.455105,46511,5.009,2.631,-7.108,-0.060,0.022,0.015,103491
2025-04-29 13:56:04.475225,46531,5.121,2.500,-7.137,-0.034,-0.012,-0.003,103666
2025-04-29 13:56:04.492601,46551,5.181,2.502,-7.276,0.005,0.010,-0.037,103773
2025-04-29 13:56:04.524401,46571,5.131,2.674,-7.266,0.015,0.061,-0.042,103837
2025-04-29 13:56:04.529385,46591,5.009,2.763,-7.264,-0.015,0.088,-0.006,103870
2025-04-29 13:56:04.541937,46611,4.954,2.691,-7.187,-0.048,0.059,0.019,103948
2025-04-29 13:56:04.575836,46631,5.052,2.581,-7.082,-0.043,0.004,0.008,104046
2025-04-29 13:56:04.596834,46651,5.148,2.523,-7.168,-0.019,-0.023,-0.021,104102
2025-04-29 13:56:04.615701,46671,5.188,2.557,-7.278,0.003,0.013,-0.035,103932
2025-04-29 13:56:04.636529,46691,5.128,2.677,-7.302,0.005,0.075,-0.022,103335
2025-04-29 13:56:04.658322,46711,4.927,2.705,-7.274,-0.015,0.098,0.029,102656
2025-04-29 13:56:04.674782,46731,4.992,2.710,-7.039,-0.073,0.046,-0.048,102262
2025-04-29 13:56:04.693650,46751,5.049,2.588,-7.130,-0.015,0.002,0.017,101987
2025-04-29 13:56:04.709538,46771,5.131,2.488,-7.281,-0.027,-0.011,-0.031,101848
2025-04-29 13:56:04.736142,46791,5.207,2.614,-7.235,0.002,0.025,-0.038,101793
2025-04-29 13:56:04.755099,46811,5.119,2.751,-7.281,0.016,0.063,-0.016,101806
2025-04-29 13:56:04.776769,46831,5.023,2.722,-7.202,-0.041,0.067,0.007,102005
2025-04-29 13:56:04.793391,46851,5.049,2.607,-7.123,-0.063,0.035,0.017,102086
2025-04-29 13:56:04.815217,46871,5.121,2.478,-7.161,-0.019,0.015,0.002,102284
2025-04-29 13:56:04.834790,46891,5.080,2.569,-7.254,0.012,0.016,-0.055,102340
2025-04-29 13:56:04.843078,46911,5.078,2.741,-7.283,0.011,0.046,-0.029,102581
2025-04-29 13:56:04.875182,46931,5.023,2.741,-7.211,-0.037,0.058,0.004,102700
2025-04-29 13:56:04.895520,46951,5.042,2.619,-7.118,-0.052,0.043,0.021,102797
2025-04-29 13:56:04.915186,46971,5.071,2.535,-7.132,-0.027,0.015,-0.008,102834
2025-04-29 13:56:04.930971,46991,5.114,2.538,-7.173,0.001,0.011,-0.048,102850
2025-04-29 13:56:04.954896,47011,5.061,2.641,-7.254,0.013,0.048,-0.029,102839
2025-04-29 13:56:04.974173,47031,5.116,2.840,-7.132,-0.027,0.046,-0.079,102821
2025-04-29 13:56:04.992055,47051,5.025,2.698,-7.266,-0.018,0.062,0.068,102782
2025-04-29 13:56:05.014775,47071,5.047,2.547,-7.149,-0.082,0.032,-0.014,102749
2025-04-29 13:56:05.025564,47091,5.124,2.516,-7.142,-0.005,0.022,0.018,102801
2025-04-29 13:56:05.056903,47111,5.080,2.557,-7.293,0.009,0.019,-0.041,102870
2025-04-29 13:56:05.075741,47131,5.071,2.720,-7.238,-0.002,0.042,-0.036,103051
2025-04-29 13:56:05.089848,47151,5.076,2.772,-7.163,-0.016,0.040,-0.018,103190
2025-04-29 13:56:05.111622,47171,5.112,2.535,-7.151,-0.013,0.021,-0.054,103296
2025-04-29 13:56:05.138491,47191,5.152,2.459,-7.197,0.010,0.020,-0.119,103410
2025-04-29 13:56:05.155519,47211,5.040,2.593,-7.242,0.054,0.037,-0.095,103597
2025-04-29 13:56:05.171906,47231,4.970,2.825,-7.226,0.030,0.041,-0.091,103737
2025-04-29 13:56:05.194842,47251,5.073,2.907,-7.286,-0.035,0.058,-0.050,103810
2025-04-29 13:56:05.216014,47271,5.045,2.535,-7.211,-0.059,0.074,0.019,103838
2025-04-29 13:56:05.239509,47291,5.119,2.674,-7.204,-0.025,0.062,0.003,103915
2025-04-29 13:56:05.254877,47311,5.097,2.720,-7.219,-0.047,0.078,0.028,104033
2025-04-29 13:56:05.274762,47331,5.164,2.504,-7.228,-0.057,0.080,-0.044,104180
2025-04-29 13:56:05.294972,47351,4.870,2.404,-7.118,0.045,0.030,-0.006,104235
2025-04-29 13:56:05.306210,47371,4.903,2.808,-7.183,0.046,-0.067,-0.095,103825
2025-04-29 13:56:05.340305,47391,5.248,2.835,-7.281,-0.006,-0.059,-0.113,103066
2025-04-29 13:56:05.356785,47411,5.148,2.655,-7.228,-0.017,0.010,-0.019,102490
2025-04-29 13:56:05.376368,47431,5.071,2.571,-7.209,-0.017,0.050,-0.017,102181
2025-04-29 13:56:05.389423,47451,5.064,2.691,-7.175,-0.004,0.045,-0.027,102091
2025-04-29 13:56:05.413441,47471,4.999,2.636,-7.286,-0.008,0.056,-0.019,102031
2025-04-29 13:56:05.433780,47491,5.100,2.758,-7.226,-0.044,0.072,-0.069,102102
2025-04-29 13:56:05.439311,47511,5.148,2.658,-7.171,-0.034,0.114,0.004,102149
2025-04-29 13:56:05.478376,47531,5.030,2.607,-7.173,-0.031,0.105,-0.023,102208
2025-04-29 13:56:05.494222,47551,4.925,2.559,-7.008,-0.011,0.059,-0.016,102299
2025-04-29 13:56:05.515138,47571,4.803,2.521,-7.096,0.051,-0.059,-0.028,102401
2025-04-29 13:56:05.534596,47591,5.095,2.794,-7.240,0.028,-0.096,-0.082,102543
2025-04-29 13:56:05.554743,47611,5.399,2.813,-7.400,-0.005,-0.011,-0.161,102695
2025-04-29 13:56:05.572805,47631,5.037,2.739,-7.252,0.001,0.124,0.047,102727
2025-04-29 13:56:05.594353,47651,4.966,2.672,-7.149,-0.043,0.050,-0.056,102708
2025-04-29 13:56:05.614020,47671,5.131,2.679,-7.209,-0.037,0.052,-0.007,102673
2025-04-29 13:56:05.633088,47691,4.970,2.610,-7.209,-0.014,0.069,0.019,102611
2025-04-29 13:56:05.656835,47711,5.035,2.610,-7.233,-0.024,0.060,-0.062,102583
2025-04-29 13:56:05.673336,47731,5.009,2.602,-7.211,0.016,0.065,-0.036,102514
2025-04-29 13:56:05.695498,47751,4.942,2.758,-7.173,0.004,0.039,-0.044,102507
2025-04-29 13:56:05.706959,47771,5.203,2.746,-7.190,-0.039,0.031,-0.090,102566
2025-04-29 13:56:05.724395,47791,5.045,2.622,-7.183,0.007,0.075,0.010,102669
2025-04-29 13:56:05.756123,47811,4.956,2.720,-7.197,-0.021,0.047,-0.039,102826
2025-04-29 13:56:05.772950,47831,5.045,2.605,-7.221,-0.017,0.046,-0.047,102886
2025-04-29 13:56:05.796511,47851,4.966,2.727,-7.185,0.008,0.044,-0.004,102566
2025-04-29 13:56:05.810622,47871,4.961,2.770,-7.132,-0.022,0.010,-0.001,103089
2025-04-29 13:56:05.830275,47891,5.253,2.670,-7.199,-0.047,0.013,-0.042,103182
2025-04-29 13:56:05.854711,47911,5.054,2.701,-7.175,-0.001,0.065,0.059,103334
2025-04-29 13:56:05.872744,47931,4.992,2.703,-7.338,-0.035,0.032,0.036,103460
2025-04-29 13:56:05.894517,47951,4.985,2.722,-7.262,-0.061,0.051,0.049,103596
2025-04-29 13:56:05.915392,47971,5.066,2.705,-7.137,-0.084,0.048,0.031,103668
2025-04-29 13:56:05.933132,47991,4.987,2.523,-7.163,-0.017,0.021,0.082,103736
2025-04-29 13:56:05.955956,48011,4.994,2.670,-7.154,-0.033,-0.042,-0.010,103731
2025-04-29 13:56:05.973869,48031,5.160,2.698,-7.149,-0.010,-0.028,0.001,103415
2025-04-29 13:56:05.995174,48051,5.097,2.562,-7.250,0.004,-0.017,-0.044,102799
2025-04-29 13:56:06.014192,48071,5.128,2.662,-7.305,-0.003,0.034,-0.038,102339
2025-04-29 13:56:06.037568,48091,5.021,2.818,-7.221,-0.005,0.067,0.013,102042
2025-04-29 13:56:06.054390,48111,5.030,2.696,-7.209,-0.052,0.058,-0.025,101811
2025-04-29 13:56:06.074201,48131,5.023,2.552,-7.168,-0.020,0.050,0.013,101696
2025-04-29 13:56:06.099198,48151,5.073,2.725,-7.197,-0.011,0.033,-0.018,101669
2025-04-29 13:56:06.111876,48171,5.054,2.691,-7.221,-0.031,0.050,0.007,101764
2025-04-29 13:56:06.134891,48191,5.080,2.626,-7.185,-0.026,0.052,-0.022,101836
2025-04-29 13:56:06.161481,48211,4.999,2.696,-7.178,-0.014,0.059,0.019,101878
2025-04-29 13:56:06.174434,48231,5.035,2.684,-7.180,-0.029,0.023,-0.037,102014
2025-04-29 13:56:06.192779,48251,5.112,2.705,-7.223,-0.011,0.030,0.007,101764
2025-04-29 13:56:06.206858,48271,5.035,2.691,-7.204,-0.030,0.033,-0.003,102375
2025-04-29 13:56:06.240013,48291,5.030,2.629,-7.192,-0.018,0.024,-0.009,102474
2025-04-29 13:56:06.260832,48311,5.078,2.713,-7.223,-0.014,0.024,-0.015,102559
2025-04-29 13:56:06.275078,48331,5.102,2.643,-7.187,-0.030,0.038,-0.031,102505
2025-04-29 13:56:06.289137,48351,5.049,2.610,-7.204,-0.006,0.046,-0.014,102417
2025-04-29 13:56:06.310512,48371,5.016,2.610,-7.202,0.003,0.003,-0.064,102454
2025-04-29 13:56:06.335515,48391,5.119,2.722,-7.264,0.001,0.011,-0.043,102503
2025-04-29 13:56:06.355357,48411,5.059,2.705,-7.242,-0.023,0.044,-0.001,102547
2025-04-29 13:56:06.373108,48431,5.030,2.655,-7.211,-0.017,0.043,-0.022,102587
2025-04-29 13:56:06.395197,48451,5.047,2.670,-7.228,-0.017,0.052,-0.026,102571
2025-04-29 13:56:06.414822,48471,5.013,2.653,-7.183,-0.017,0.056,-0.025,102584
2025-04-29 13:56:06.435938,48491,5.037,2.638,-7.137,-0.017,0.029,-0.045,102633
2025-04-29 13:56:06.458287,48511,5.069,2.653,-7.269,0.005,0.022,-0.036,102706
2025-04-29 13:56:06.477181,48531,5.011,2.717,-7.254,-0.023,0.046,-0.017,102819
2025-04-29 13:56:06.496913,48551,5.023,2.634,-7.223,-0.011,0.030,-0.038,102893
2025-04-29 13:56:06.515432,48571,5.030,2.746,-7.276,-0.010,0.043,-0.022,102930
2025-04-29 13:56:06.538944,48591,5.013,2.641,-7.192,-0.024,0.037,-0.034,103013
2025-04-29 13:56:06.559475,48611,5.121,2.650,-7.173,0.001,0.032,-0.074,103082
2025-04-29 13:56:06.580453,48631,4.985,2.720,-7.192,-0.002,0.043,-0.003,103146
2025-04-29 13:56:06.595427,48651,4.994,2.646,-7.209,-0.026,0.005,-0.062,103173
2025-04-29 13:56:06.619050,48671,5.076,2.686,-7.233,0.001,0.014,-0.029,103182
2025-04-29 13:56:06.633145,48691,5.030,2.770,-7.252,-0.017,0.043,-0.017,103002
2025-04-29 13:56:06.656236,48711,5.011,2.650,-7.187,-0.030,0.042,-0.015,102488
2025-04-29 13:56:06.671961,48731,5.064,2.670,-7.219,-0.025,0.042,0.001,102046
2025-04-29 13:56:06.702401,48751,5.059,2.689,-7.207,-0.030,0.049,-0.007,101701
2025-04-29 13:56:06.722999,48771,5.025,2.614,-7.214,-0.013,0.049,-0.019,101472
2025-04-29 13:56:06.727238,48791,4.975,2.643,-7.216,-0.002,0.027,-0.050,101317
2025-04-29 13:56:06.754315,48811,4.992,2.715,-7.192,-0.001,0.019,-0.055,101266
2025-04-29 13:56:06.779132,48831,5.090,2.866,-7.252,-0.008,0.022,0.003,101337
2025-04-29 13:56:06.808298,48851,5.023,2.595,-7.247,-0.038,0.037,0.037,101427
2025-04-29 13:56:06.815059,48871,5.021,2.725,-7.185,-0.043,0.030,0.016,101531
2025-04-29 13:56:06.835422,48891,4.997,2.705,-7.235,-0.031,0.022,0.056,101611
2025-04-29 13:56:06.854070,48911,5.059,2.617,-7.312,-0.054,0.026,0.002,101655
2025-04-29 13:56:06.880627,48931,5.030,2.600,-7.178,-0.024,0.059,0.026,101712
2025-04-29 13:56:06.896639,48951,4.975,2.593,-7.068,-0.006,0.032,-0.049,101772
2025-04-29 13:56:06.921241,48971,5.035,2.638,-7.151,0.028,0.000,-0.091,101811
2025-04-29 13:56:06.937916,48991,5.150,2.825,-7.312,0.011,0.006,-0.075,101856
2025-04-29 13:56:06.956882,49011,5.006,2.806,-7.266,-0.039,0.064,0.039,101868
2025-04-29 13:56:06.981413,49031,4.944,2.591,-7.202,-0.043,0.039,0.001,101798
2025-04-29 13:56:07.002796,49051,5.023,2.667,-7.247,-0.021,0.031,0.003,101754
2025-04-29 13:56:07.008240,49071,5.054,2.655,-7.245,-0.021,0.037,-0.009,101823
2025-04-29 13:56:07.035250,49091,5.047,2.624,-7.168,-0.011,0.039,-0.023,101861
2025-04-29 13:56:07.053694,49111,5.040,2.729,-7.197,0.001,0.036,-0.036,101902
2025-04-29 13:56:07.084486,49131,5.030,2.763,-7.245,-0.015,0.046,-0.015,101908
2025-04-29 13:56:07.094836,49151,4.997,2.655,-7.216,-0.031,0.048,-0.024,101969
2025-04-29 13:56:07.115173,49171,5.011,2.679,-7.278,-0.006,0.042,0.027,102064
2025-04-29 13:56:07.135319,49191,5.035,2.672,-7.264,-0.051,0.048,-0.010,102202
2025-04-29 13:56:07.154883,49211,5.042,2.660,-7.106,-0.029,0.041,0.010,102294
2025-04-29 13:56:07.172947,49231,5.064,2.703,-7.257,-0.010,0.041,0.021,102409
2025-04-29 13:56:07.194711,49251,4.990,2.672,-7.245,-0.042,0.043,0.006,102064
2025-04-29 13:56:07.216204,49271,5.102,2.610,-7.195,-0.015,0.034,-0.027,102551
2025-04-29 13:56:07.235502,49291,5.095,2.751,-7.242,0.017,0.062,-0.015,102677
2025-04-29 13:56:07.254789,49311,4.978,2.737,-7.180,-0.037,0.040,-0.047,102795
2025-04-29 13:56:07.274870,49331,5.064,2.602,-7.204,-0.031,0.016,-0.024,102913
2025-04-29 13:56:07.287998,49351,5.016,2.653,-7.209,0.007,0.028,-0.012,102802
2025-04-29 13:56:07.307495,49371,5.035,2.825,-7.262,-0.007,0.036,-0.027,102290
2025-04-29 13:56:07.324178,49391,5.028,2.662,-7.223,-0.040,0.034,-0.004,101772
2025-04-29 13:56:07.355879,49411,5.090,2.610,-7.211,-0.022,0.030,-0.010,101389
2025-04-29 13:56:07.373080,49431,5.001,2.705,-7.199,-0.005,0.035,0.011,101058
2025-04-29 13:56:07.395309,49451,5.006,2.600,-7.175,-0.014,0.007,-0.055,100878
2025-04-29 13:56:07.410192,49471,5.013,2.689,-7.264,0.014,0.013,-0.029,100855
2025-04-29 13:56:07.439632,49491,5.016,2.775,-7.278,-0.003,0.022,-0.033,100861
2025-04-29 13:56:07.454141,49511,5.088,2.777,-7.185,-0.036,0.049,-0.038,100903
2025-04-29 13:56:07.471137,49531,4.980,2.696,-7.163,-0.004,0.026,0.056,100940
2025-04-29 13:56:07.495613,49551,5.001,2.689,-7.341,-0.039,0.010,0.025,100989
2025-04-29 13:56:07.512782,49571,5.009,2.641,-7.185,-0.074,0.017,0.033,101047
2025-04-29 13:56:07.527375,49591,5.049,2.581,-7.288,-0.013,0.032,0.048,101130
2025-04-29 13:56:07.554404,49611,4.975,2.602,-7.269,-0.014,0.039,-0.044,101189
2025-04-29 13:56:07.572873,49631,5.076,2.737,-7.147,-0.005,0.041,-0.050,101282
2025-04-29 13:56:07.595651,49651,5.109,2.811,-7.211,0.000,0.052,-0.029,101047
2025-04-29 13:56:07.614599,49671,4.999,2.598,-7.180,-0.041,0.057,-0.012,101437
2025-04-29 13:56:07.634881,49691,4.944,2.581,-7.163,-0.014,0.025,-0.016,101411
2025-04-29 13:56:07.655317,49711,4.973,2.770,-7.235,0.003,0.013,-0.030,101446
2025-04-29 13:56:07.673637,49731,4.997,2.641,-7.199,-0.025,0.018,-0.032,101449
2025-04-29 13:56:07.698027,49751,5.040,2.638,-7.209,0.001,0.010,-0.032,101444
2025-04-29 13:56:07.715035,49771,5.025,2.696,-7.238,0.006,0.007,-0.023,101556
2025-04-29 13:56:07.735432,49791,5.037,2.777,-7.207,-0.015,0.010,-0.015,101662
2025-04-29 13:56:07.755117,49811,5.035,2.648,-7.240,-0.018,0.020,-0.019,101747
2025-04-29 13:56:07.775929,49831,4.956,2.643,-7.262,-0.002,0.027,-0.025,101818
2025-04-29 13:56:07.801093,49851,4.973,2.708,-7.219,-0.011,0.029,-0.033,101852
2025-04-29 13:56:07.815147,49871,4.987,2.670,-7.271,-0.012,0.031,-0.022,101853
2025-04-29 13:56:07.820182,49891,5.011,2.739,-7.166,-0.031,0.030,-0.035,101913
2025-04-29 13:56:07.855786,49911,5.030,2.729,-7.235,-0.012,0.043,0.033,101964
2025-04-29 13:56:07.873849,49931,4.915,2.634,-7.276,-0.042,0.033,-0.008,102049
2025-04-29 13:56:07.905083,49951,4.990,2.631,-7.254,-0.017,0.036,-0.001,102112
2025-04-29 13:56:07.915811,49971,4.942,2.720,-7.274,-0.004,0.036,-0.003,102167
2025-04-29 13:56:07.934318,49991,5.085,2.677,-7.230,-0.032,0.033,-0.079,102163
2025-04-29 13:56:07.953540,50011,5.054,2.734,-7.185,-0.009,0.076,0.018,102180
2025-04-29 13:56:07.970331,50031,4.961,2.610,-7.216,-0.019,0.053,-0.034,101880
2025-04-29 13:56:07.994946,50051,4.970,2.722,-7.276,-0.015,0.050,-0.003,101428
2025-04-29 13:56:08.016676,50071,4.975,2.696,-7.230,-0.038,0.039,-0.021,100923
2025-04-29 13:56:08.022029,50091,4.987,2.626,-7.199,-0.025,0.040,-0.017,100577
2025-04-29 13:56:08.055306,50111,4.966,2.600,-7.204,-0.004,0.019,-0.040,100287
2025-04-29 13:56:08.070614,50131,5.054,2.670,-7.207,0.015,0.004,-0.061,100153
2025-04-29 13:56:08.094927,50151,5.009,2.840,-7.281,0.004,0.021,-0.029,100237
2025-04-29 13:56:08.115709,50171,4.925,2.672,-7.259,-0.030,0.031,-0.019,100285
2025-04-29 13:56:08.135284,50191,4.975,2.689,-7.259,-0.015,0.031,-0.016,100386
2025-04-29 13:56:08.154888,50211,4.834,2.715,-7.209,-0.014,0.020,0.022,100396
2025-04-29 13:56:08.172837,50231,5.037,2.710,-7.276,-0.035,-0.007,-0.012,100584
2025-04-29 13:56:08.190621,50251,5.083,2.705,-7.175,-0.041,0.016,0.008,100782
2025-04-29 13:56:08.217786,50271,4.999,2.717,-7.216,-0.009,0.024,0.052,101013
2025-04-29 13:56:08.236494,50291,4.927,2.693,-7.314,-0.043,0.018,0.013,101162
2025-04-29 13:56:08.258047,50311,4.970,2.571,-7.293,-0.044,0.030,0.020,101229
2025-04-29 13:56:08.270107,50331,5.054,2.667,-7.305,-0.011,0.058,0.001,101230
2025-04-29 13:56:08.289907,50351,4.978,2.689,-7.195,-0.019,0.064,-0.041,101221
2025-04-29 13:56:08.314629,50371,5.021,2.734,-7.168,-0.022,0.057,-0.029,101185
2025-04-29 13:56:08.336820,50391,4.968,2.658,-7.190,-0.022,0.041,0.010,101158
2025-04-29 13:56:08.356576,50411,4.961,2.634,-7.245,-0.019,0.024,-0.003,101216
2025-04-29 13:56:08.375700,50431,4.978,2.713,-7.281,-0.019,0.030,-0.021,101256
2025-04-29 13:56:08.390307,50451,4.937,2.650,-7.247,-0.018,0.030,-0.024,101285
2025-04-29 13:56:08.415153,50471,4.956,2.648,-7.197,-0.002,0.007,-0.026,101380
2025-04-29 13:56:08.433883,50491,5.009,2.799,-7.228,-0.004,0.003,0.023,101440
2025-04-29 13:56:08.454177,50511,4.985,2.691,-7.257,-0.040,0.007,0.013,101531
2025-04-29 13:56:08.472620,50531,4.973,2.576,-7.295,-0.024,0.032,0.005,101533
2025-04-29 13:56:08.495111,50551,4.903,2.705,-7.238,0.003,0.032,-0.019,101596
2025-04-29 13:56:08.518865,50571,4.961,2.799,-7.252,-0.014,0.026,-0.009,101664
2025-04-29 13:56:08.536325,50591,4.968,2.696,-7.209,-0.047,0.017,0.012,101718
2025-04-29 13:56:08.557050,50611,5.009,2.746,-7.233,-0.044,0.029,0.082,101835
2025-04-29 13:56:08.574911,50631,4.918,2.614,-7.247,-0.060,0.030,0.086,101884
2025-04-29 13:56:08.596149,50651,4.877,2.540,-7.240,-0.029,-0.001,0.035,101989
2025-04-29 13:56:08.619585,50671,5.064,2.629,-7.286,-0.009,-0.010,-0.049,102039
2025-04-29 13:56:08.636123,50691,5.021,2.758,-7.250,-0.006,0.034,0.021,101970
2025-04-29 13:56:08.653848,50711,4.913,2.617,-7.185,-0.027,0.001,-0.018,101716
